Gene ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000261723	9.29382206227866	-1.0735418726601555	0.4433488477874128	-2.4214382827829573	0.01545922586757792	0.037946063756597405
ENSG00000261732	46.946306696264216	-1.004729504951943	0.34563707197663557	-2.9068916109203147	0.003650396594004106	0.011665219976955177
ENSG00000261734	14.113889109500931	0.19875886814198984	0.6292235238902105	0.3158795890419858	0.7520939049101225	0.8181562073684442
ENSG00000261736	32.372118778879795	0.44310238044675876	0.41012345254366295	1.0804121971044434	0.2799586667784003	0.3863251571515587
ENSG00000261740	438.86879816686826	0.32093975907235606	0.28556287733603536	1.1238847362316324	0.26106192746923884	0.36539439934052986
ENSG00000261744	60.02475372430079	-1.3719838056368203	0.3570891421913427	-3.842132519676715	0.00012196994815893428	0.0006908477525189041
ENSG00000261754	35.891746023414925	-1.931157177445507	0.35717546050482596	-5.4067465181287675	6.417987197232355e-08	1.1013928057783388e-06
ENSG00000261758	32.16788705788007	0.6134936383314686	0.32993094023696934	1.8594607643976448	0.062961855707298	0.11830681627726333
ENSG00000261765	6.202173607744915	-0.301370751403398	0.6711151730331953	-0.4490596599706013	0.6533886198215417	0.7391347691589562
ENSG00000261766	24.095996648935976	-0.8957109612470984	0.366243677911295	-2.445669414296461	0.014458350359526742	0.03596094351049733
ENSG00000261770	54.64805227400164	-0.8106983901081554	0.3041366156288382	-2.6655731288123303	0.0076857213900410675	0.02154217640828995
ENSG00000261775	27.01174780998834	-0.2082510351104918	0.3646275356054742	-0.5711335946274194	0.5679090876035064	0.666011573815336
ENSG00000261777	18.556193850788695	-0.6983791566390396	0.4149953677117248	-1.6828601256199236	0.09240217226679606	0.16082972686436936
ENSG00000261780	33.30098057238088	0.5471736326561943	0.3316952286889612	1.6496276862917814	0.09901910872681471	0.1702196458055794
ENSG00000261783	29.80765488848532	0.7289824370999154	0.3218409498681827	2.26503941589312	0.023510260838878624	0.05321528881943003
ENSG00000261786	6.249139440663674	-0.7648490098583154	0.560405644894631	-1.3648131792143607	0.17231177548388155	0.2636419383097279
ENSG00000261790	20.87609734556012	-0.8453632421070293	0.34556498254682777	-2.44632206619047	0.014432201513644709	0.03591081898858367
ENSG00000261794	103.81589424704069	0.2478773275037411	0.19202015763167682	1.2908922196554315	0.19674105367241002	0.2926925129551389
ENSG00000261795	0.16149293829669192	-0.3358502879485649	3.41263427146377	-0.0984137945155517	0.9216037214139927	0.9445342086130062
ENSG00000261798	7.234087655450279	-0.7906840252510293	0.5758806971348919	-1.3729997014743192	0.16975243950478436	0.2605806106935756
ENSG00000261799	444.2935506680751	0.004397146509417526	0.1362285987802765	0.032277704893006326	0.9742505888570033	0.9818903555316468
ENSG00000261801	138.3341605508339	0.6338904534500043	0.3371894065028163	1.879923987009093	0.06011843825518149	0.11405896806827577
ENSG00000261804	382.1752007080519	-1.7755254544989416	0.4574511001627855	-3.881344812302594	0.00010388043145602195	0.0006039222287676244
ENSG00000261807	46.1209604090115	-5.022689419738502	1.6018778898714512	-3.135500809079503	0.0017156095513301533	0.006250078299772843
ENSG00000261812	5.084256139530264	0.15354250270651573	1.0935381298628366	0.14040891534872652	0.8883369142042992	0.9203358831287665
ENSG00000261817	5.72933270682232	1.4116681417067394	0.6098408919484742	2.314813847914305	0.020623121751301106	0.04793946542688447
ENSG00000261819	99.77065458161799	-0.6961018594831159	0.38574684346289545	-1.8045562038411682	0.07114415668897303	0.13048832707833566
ENSG00000261824	424.3207265074463	-0.6816638381311142	0.28958401724797983	-2.3539415075776926	0.018575533811452466	0.04399770114037456
ENSG00000261831	4.322602946067166	0.8656451004294956	0.7116293367362786	1.21642694552135	0.2238223245681652	0.3243917980601237
ENSG00000261832	5.838228878064449	0.4001862953518722	0.5068360409040442	0.7895774235748099	0.4297745973443562	0.5376401575768273
ENSG00000261837	17.21777033915425	-0.9760001146441248	0.4719996785976377	-2.0677982611003616	0.03865899728592091	0.07986770146424198
ENSG00000261839	5.701205056692875	0.35013887176245806	0.5972583345649356	0.5862435925946714	0.5577118310614306	0.6568567015246441
ENSG00000261840	101.5713033264455	0.21840873609894562	0.17703729098123094	1.2336877439121048	0.21731928264233946	0.316685961531709
ENSG00000261842	5.172235917299242	-0.8882269588016024	0.637884087838878	-1.3924582470945068	0.16378367674516525	0.25364151542693897
ENSG00000261857	25.319154857869144	0.025888566914726855	0.4641992171596457	0.05577038038352261	0.9555247312360271	0.9686247453232478
ENSG00000261863	1.4535608395742825	1.5337868044919802	1.3957460426275563	1.0989010591099766	0.27181122464674656	0.3774651703427691
ENSG00000261864	16.825635240743768	0.8341366643028262	0.4511740813665945	1.848813348887968	0.06448476914837793	0.1206562411333661
ENSG00000261868	65.42226156314017	0.4568798083427145	0.2257009257230561	2.0242708658772806	0.04294228956408436	0.08691715146339173
ENSG00000261872	69.69777280660739	0.20634525648078916	0.2471869249974974	0.8347741551575929	0.4038448801476737	0.5129379811215268
ENSG00000261879	241.51321489700612	-0.6085215420760485	0.27713739870763826	-2.1957395317764337	0.028110591918164937	0.06159811104795604
ENSG00000261884	767.6107515093098	0.4169553666727712	0.17653413139786045	2.361896610990574	0.01818171203380648	0.04323588887194226
ENSG00000261888	71.61236234230212	0.47412428280479896	0.38056960762043257	1.245828025441471	0.21282753833102064	0.31136516013780563
ENSG00000261889	5.4228119420036816	-0.6072291947377283	0.6604273315504483	-0.9194489169795113	0.3578608131173441	0.4670719974551947
ENSG00000261898	20.9722529841322	1.1645224460584234	0.3414648984677012	3.4103723436409803	0.0006487424586540886	0.00280699922942571
ENSG00000261916	13.534870136494964	-1.0326361310804038	0.39558415606766545	-2.6104082159037967	0.009043423604820352	0.024572576287991133
ENSG00000261924	99.51909124729792	-1.6262809909058238	0.26013927850266216	-6.2515780018555756	4.063260749651901e-10	1.4050624296660027e-08
ENSG00000261934	9.832270523598638	-1.9202167160237507	0.7664655468185347	-2.5052877118798578	0.012235182143964336	0.03139091539437595
ENSG00000261959	6.688171031240513	-0.6898067759120736	0.7119522707004604	-0.9688946918216881	0.332597734193941	0.4406482213941405
ENSG00000261971	7985.181567311699	1.8536121503270673	0.4462613681189091	4.153646904594172	3.272179735809682e-05	0.00022788068457803892
ENSG00000261996	63.077105876445955	-1.275526490053698	0.31503500028131415	-4.048840569824628	5.147199188377808e-05	0.00033515552706058237
ENSG00000261997	358.5127437083499	1.6362499294639035	0.2694232708467463	6.073157394019752	1.2541941660124683e-09	3.7334093931818466e-08
ENSG00000262001	166.8630224339829	0.8889965471265999	0.26581132166338467	3.3444645681887017	0.000824415594631369	0.003420804960070802
ENSG00000262020	53.45646677323397	-0.2396512031313242	0.327360907652748	-0.7320703160608812	0.464125650639427	0.5706715965529986
ENSG00000262038	21.40152193601336	-0.11735022288834522	0.3460213609487248	-0.33914155636690524	0.7345030940592449	0.8044214242130795
ENSG00000262039	21.30879790233937	-0.035249932598251495	0.4163263893563341	-0.08466898447813993	0.9325245541984724	0.9518826158103232
ENSG00000262049	27.359162487331826	-0.6833488693275833	0.309119996704495	-2.2106265418371964	0.027061709206357438	0.05971922946894472
ENSG00000262050	18.14258196428252	-0.9716978123593851	0.36226124348243416	-2.682312363912874	0.0073115154860641475	0.02066758683965524
ENSG00000262061	13.188124926869742	-1.9031879197414636	0.7040212780364198	-2.7033102252955055	0.00686526383925634	0.019609613785804114
ENSG00000262074	15.250650713332528	0.8397275163056742	0.8279095328949662	1.0142744864519	0.3104517947234987	0.41787079489346873
ENSG00000262081	1.2456710029642895	-2.089235064805077	2.2057619792490746	-0.9471715826366415	0.34355135335620524	0.4522590481626922
ENSG00000262089	109.07299593352893	0.555489674737283	0.2504739069723727	2.217754661361008	0.02657156500481954	0.058854444203722336
ENSG00000262097	5.297473454780414	-0.22335982956495273	1.0165317229915218	-0.2197273577529224	0.8260834969008142	0.8746251024675357
ENSG00000262098	23.062119337450927	-1.9249172703122295	0.463105551915862	-4.156541121886512	3.231020375521692e-05	0.00022564397426626072
ENSG00000262099	3.388882731113891	0.5879755853751627	0.7937426696515654	0.7407634840058055	0.45883685948607655	0.5656784106286558
ENSG00000262115	4.235250640164293	-0.5348609569942517	0.6762552179453308	-0.790915830001759	0.4289931101956145	0.5369765790803324
ENSG00000262118	9.17473706464261	-1.661621852731347	0.5294334071853207	-3.138490752907324	0.0016982029320029522	0.0062025106722478855
ENSG00000262136	9.680102790034093	1.1451908021018793	0.4887141603096932	2.343273215935023	0.01911537932672162	0.04505896956218559
